wb_id,wb_username,wb_userid,wb_text,wb_time,wb_repost,wb_like,wb_comment,keyword,sort
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"sql数据库解密恢复 服务器中毒解密.WECANHELP  客户名称 保密 数据类型 SQL数据库2008R2 数据大小 4500 MB 故障检测 服务器被勒索病毒加密, 文件被添加扩展名.WECANHELP 修复结果 加密的数据库直接手工修正加密处，附加库完成恢复,完整度100% 客户非常满意. 耗时半小时完成恢复,原库修复后 ​  展开全文c",2019年11月28日 10:32,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"用友数据库解密恢复 服务器中毒解密.x3m SQL数据库中病毒解密.x3m客户名称 保密 数据类型 SQL数据库2008R2 FOR U810.1 数据大小 5500 MB 故障检测 服务器被勒索病毒加密, 文件被添加扩展名.X3M 修复结果 加密的数据库加密较少直接手工修正为好库，附加完成恢复,完整度100% 客户非常满意.  ​  展开全文c",2019年11月28日 10:29,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"postgresql数据库解密恢复 .WECANHELP数据库备份损坏恢复 客户名称 保密 数据类型 postgresql 11.x 数据大小 560 MB  故障检测  中勒索病毒,文件及备份文件都被加密,扩展名为.WECANHELP 修复结果 收到pgdmp文件后,分析数据区域,使用极佳PGdmptools恢复提取表记录，成功 恢复需要的表记录。 ​  展开全文c",2019年11月28日 10:24,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"postgresql数据库解密恢复 .WECANHELP数据库备份损坏恢复 PG数据库误删除恢复 客户名称 保密 数据类型 postgresql 11.x 数据大小 560 MB  故障检测  中勒索病毒,文件及备份文件都被加密,扩展名为.WECANHELP 修复结果 收到pgdmp文件后,分析数据区域,使用极佳PGdmptools恢复提取表记录，成功  ​  展开全文c",2019年11月28日 10:23,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"ORACLE数据库中勒索病毒解密.Tiger865qq 病毒解密恢复  ORACLE数据库中勒索病毒解密.Tiger865qq 病毒解密恢复 数据库中.Tiger865qq 解密恢复 服务器被加密解密恢复 客户名称 保密 数据类型 ORACLE10 G 数据大小 2 GB 故障检测 服务器被勒索病毒加密, 文件被添加.Tiger865qq 扩展名 修复结果 ​  展开全文c",2019年11月28日 10:22,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"MYSQL数据库中勒索病毒解密.wiki 病毒解密恢复 服务器被.wiki加密解密恢复MYSQL数据库中勒索病毒解密.wiki 病毒解密恢复 服务器被.wiki加密解密恢复 客户名称 保密 数据类型 MYSQL 5.6 数据大小 587MB 故障检测 服务器被勒索病毒加密, 文件被添加.id-2C509BB3.[bitlocker@foxmail.com ].wiki  ​  展开全文c",2019年11月28日 10:21,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"紫日软件数据库解密恢复 服务器中毒解密.紫日软件数据库解密恢复 服务器中毒解密.charmant SQL数据库中病毒解密.charmant 客户名称 保密 数据类型 SQL数据库2008R2 FOR 紫日软件 数据大小 9000 MB 故障检测 服务器被勒索病毒加密, 文件被添加扩展名.charmant 修复结果 分析数据库文件发现加 ​  展开全文c",2019年11月28日 10:18,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"ORACLE数据库中勒索病毒解密.Monkey865qqz  ORACLE数据库中勒索病毒解密.Monkey865qqz 病毒解密恢复 数据库中.Monkey865qqz 解密恢复 服务器被加密解密恢复 客户名称 保密 数据类型 ORACLE11 G 数据大小 30 GB 故障检测 服务器被勒索病毒加密, 文件被添加.Monkey865qqz 扩展名 修复结果 直 ​  展开全文c",2019年11月28日 10:17,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"金蝶K3中勒索病毒解密.deal 病毒解密恢复 数据库中金蝶K3中勒索病毒解密.deal 病毒解密恢复 数据库中.deal 解密恢复 服务器被加密解密恢复 客户名称 保密 数据类型 SQL 2008R2 for 金蝶K3 WISE 数据大小 9 GB 故障检测 服务器被勒索病毒加密, 文件被添加.id[CC5BCB21-2423].[ ​  展开全文c",2019年11月28日 10:16,0,0,0,勒索病毒,
//weibo.com/7332886537?refer_flag=1001030103_,敏新1314,7332886537,"MSSQL数据库解密恢复 服务器中毒解密.wiki SQL数据库中病毒解密.wikiMSSQL数据库解密恢复 服务器中毒解密.wiki SQL数据库中病毒解密.wiki 客户名称 保密 数据类型 SQL数据库2008R2  数据大小 5500 MB 故障检测 服务器被勒索病毒加密, 文件被添加扩展名.[bitlocker@foxmail.com ].wiki 修复 ​  展开全文c",2019年11月28日 10:16,0,0,0,勒索病毒,
//weibo.com/7150642055?refer_flag=1001030103_,上海意可攀信息科技有限公司,7150642055,#企业数据安全桌面云防护#企业中的PC有个痛点，就是安全管理难。近年来，全球不断有大规模勒索软件（“永恒之蓝”勒索蠕虫病毒）感染事件。用户只要开机上网就可能被攻击，并且被要求支付赎金后才能解密恢复计算机中的文件。几个小时内，包括英国、俄罗斯、整个欧洲以及国内的多个高校、大型企业和政 ​  展开全文c,2019年11月28日 09:58,1,0,0,勒索病毒,
//weibo.com/6331046099?refer_flag=1001030103_,晓晓Sophia要快乐,6331046099,勒索病毒 ​,2019年11月27日 23:10,0,0,0,勒索病毒,
//weibo.com/5805370125?refer_flag=1001030103_,黑猫投诉陕西站,5805370125,【网友投诉魏家凉皮 吃完后病毒感染发烧呕吐腹泻】11月22日，网友在黑猫投诉陕西站反映称：“11月17日订的魏家凉皮外卖，餐品为两个肉夹馍一份秘制凉皮，我吃了一份肉夹馍和秘制凉皮，我老公吃了一个肉夹馍。第二天早上开始只有我持续的发烧呕吐腹泻等症状，于是我推断为秘制凉皮有问题。 第二天晚上我 ​  展开全文c,2019年11月27日 18:12,0,0,1,勒索病毒,
//weibo.com/1071638221?refer_flag=1001030103_,纯阳银钩铁划,1071638221,注意！国内高校突发比特币病毒，很多高校已沦陷！全球突发比特币病毒事件！英国16家医院遭到大范围网络攻击，电脑被锁定， 黑客索要每家医院支付近400万人民币赎金，否则将删除所有资料。思言1127。前比特币病毒在全球蔓延，外网已经闹得沸沸扬扬。更重要的是，国内部分高校反映教育网电脑大面积中了比 ​  展开全文c,2019年11月27日 16:34,0,0,0,勒索病毒,
//weibo.com/1895307754?refer_flag=1001030103_,wujuq2,1895307754,"“黑客勒索比特币？40秒学会预防”#比特币病毒##勒索软件攻击# 最简单预防方案出来了网页链接（使用#秒拍#录制,笔直1127,流量看热门短视频!） ​",2019年11月27日 16:33,0,0,0,勒索病毒,
//weibo.com/2074662947?refer_flag=1001030103_,铨新GPS汽车防盗,2074662947,发布了头条文章：《勒索病毒祸乱全球 充分证明备份数据的重要性》 勒索病毒祸乱全球 充分证明备份数据的重要性 ～祸福1127。 ​,2019年11月27日 16:33,0,0,0,勒索病毒,
//weibo.com/5595395799?refer_flag=1001030103_,离开-舞精灵,5595395799,shiguang【科普：比特币是什么?】上周突然横行全球的比特币勒索病毒，让许多人产生了疑问：比特币是什么从本质上来说比特币是一套存活在网络中的数学系统，其背后并没有国家信用的支撑，只有数学原理的保障重发一遍之前做的短视频，希望能帮助大家更好地理解这种虚拟货币L秒拍视频 ​,2019年11月27日 15:50,0,0,0,勒索病毒,
//weibo.com/2678155601?refer_flag=1001030103_,dc邓超1992,2678155601,#比特币病毒##勒索软件攻击#萌口组成员紫苑寺白发布了头条文章：《紫苑寺白的安全贴士（一）：不要乱传勒索软件的谣言啦！！》 ，思咏1126，伙伴们快来围观O(∩_∩)O 紫苑寺白的安全贴士（一）：不要乱传勒索软件的谣言啦！！ ​,2019年11月26日 16:16,0,0,0,勒索病毒,
//weibo.com/5694610603?refer_flag=1001030103_,坚守rfh,5694610603,鼠标856 #每日一善#全球爆发大规模勒索病毒网上出的步骤太繁琐了，给大家演示一个简单可操作的，抓紧按照这个方法，把端口禁掉吧#每日一善##每日一善##阳光信用#。#每日一善##每日一善##阳光信用#L秒拍视频 ​,2019年11月26日 14:43,0,0,0,勒索病毒,
//weibo.com/3957583411?refer_flag=1001030103_,安全客官方微博,3957583411,【CrySiS勒索病毒最新变种来袭，加密后缀为kharma】CrySiS勒索病毒，又称Dharma，首次出现是在2016年，2017年5月此勒索病毒万能密钥被公布之后，之前的样本可以解密，导致此勒索病毒曾消失了一段时间，不过随后又马上出现了它的一款最新的变种样本。O网页链接 ​,2019年11月26日 11:56,1,0,0,勒索病毒,
//weibo.com/7303016367?refer_flag=1001030103_,北京华清信安科技有限公司,7303016367,通过勒索病毒攻击案例，思考勒索病毒攻击现象与趋势2019年针对企业的勒索病毒攻击越来越多，仿佛全球都在被勒索，基本上每天都会有关于勒索病毒攻击的案例被曝光，勒索病毒攻击已经成为全球最大的网络安全威胁，同时也被国际刑警组织认定为全球危害最大的网络犯罪组织活动，勒索病毒网络犯罪团伙的攻 ​  展开全文c,2019年11月26日 11:20,0,0,0,勒索病毒,
//weibo.com/7303016367?refer_flag=1001030103_,北京华清信安科技有限公司,7303016367,@所有人 华清信安「安全解读晚间直播」第四期- 11月28日晚7：30，-华清信安联合北京国联易安信息技术有限公司总裁门嘉平共同直播！  带您了解，如何防范勒索病毒❓  勒索病毒到底是什么 勒索病毒为什么传统方法防不住 勒索病毒入侵感染的原理分析 如何防范勒索病毒 报名入口： ​  展开全文c,2019年11月26日 11:14,0,0,0,勒索病毒,
//weibo.com/7303016367?refer_flag=1001030103_,北京华清信安科技有限公司,7303016367,@所有人 华清信安「安全解读晚间直播」第四期- 11月28日晚7：30，-华清信安联合北京国联易安信息技术有限公司总裁门嘉平共同直播！  带您了解，如何防范勒索病毒❓  勒索病毒到底是什么 勒索病毒为什么传统方法防不住 勒索病毒入侵感染的原理分析 如何防范勒索病毒 报名入口： ​  展开全文c,2019年11月25日 17:51,0,0,1,勒索病毒,
//weibo.com/6090639433?refer_flag=1001030103_,哈尔滨海鹏数据恢复中心-船舶店,6090639433,互联网已经深入我们的生活，无时无刻我们都在享受网络给我们带来的便利。我们可以通过网络分享更多的信息资源与快乐。随着网络的发展，计算机硬件存储设备也不断地更新，但是随之而来的问题也凸显出来-----数据安全。日常生活中，我们拍照，编写文档，甚至是编程，产生的结果都可以称之为数据。这些 ​  展开全文c,2019年11月25日 13:43,0,0,0,勒索病毒,
//weibo.com/5303180139?refer_flag=1001030103_,KCon黑客大会,5303180139,#勒索软件#勒索圈有个任性的病毒家族Satan，无论比特币价格如何波动，解密要价都是1 BTC。此次，趁着比特币价格回暖，Satan勒索病毒推出了最新的变种，通过勒索提示信息，可以发现该变种实现了更完整的国产化，作者会提示用户通过火币网购买比特币，或者安装lantern在LocalBitcoins上进行购买，通过这 ​  展开全文c,2019年11月25日 13:43,1,0,0,勒索病毒,
//weibo.com/5244197402?refer_flag=1001030103_,学习学习学习啦啦啦啦啦,5244197402,#计算机病毒# 有会解开pig865qqz这个病毒的么？朋友爸爸单位服务器给攻击了。。被勒索比特币了。。。#IT互联网# ​,2019年11月25日 11:24,0,5,2,勒索病毒,
//weibo.com/5031559654?refer_flag=1001030103_,国家互联网应急中心甘肃分中心,5031559654,#网络安全资讯#【比特币价格回暖，Satan勒索再次变种袭击我国 】勒索圈有个任性的病毒家族Satan，无论比特币价格如何波动，解密要价都是1 BTC。此次，趁着比特币价格回暖，Satan勒索病毒推出了最新的变种，通过勒索提示信息，可以发现该变种实现了更完整的国产化，作者会提示用户通过火币网购买比特币 ​  展开全文c,2019年11月25日 09:11,0,0,0,勒索病毒,
//weibo.com/3340062024?refer_flag=1001030103_,熊猫正正_IT,3340062024,通过勒索病毒攻击案例，思考勒索病毒攻击现象与趋势 O通过勒索病毒攻击案例，思考勒索病毒攻击现象与趋势 ​,2019年11月24日 20:46,0,0,0,勒索病毒,
//weibo.com/1233961201?refer_flag=1001030103_,丽丽-风暴烈酒,1233961201,你好，勒索病毒 ​,2019年11月24日 15:02,3,1,0,勒索病毒,
//weibo.com/1840363927?refer_flag=1001030103_,中国人00,1840363927,//@Qwert58dct:真英雄！//@王红阳: 转发,2019年11月24日 10:39,0,0,0,勒索病毒,
//weibo.com/5885094729?refer_flag=1001030103_,用户5885094729,5885094729,分享币查查的内容:@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天我们吸取教训，以后重要数据会备份到本地大家也要注意这类病 ​  展开全文c,2019年11月23日 23:26,0,0,0,勒索病毒,
//weibo.com/5334141404?refer_flag=1001030103_,私kid,5334141404,@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天我们吸取教训，以后重要数据会备份到本地大家也要注意这类病毒勒索真的非常可恶,2019年11月23日 22:50,0,0,3,勒索病毒,
//weibo.com/1801118664?refer_flag=1001030103_,ZH0NGDJ,1801118664,//@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的,2019年11月23日 21:46,0,0,1,勒索病毒,
//weibo.com/1875597257?refer_flag=1001030103_,HongleongChio,1875597257,//@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的,2019年11月23日 15:52,0,0,0,勒索病毒,
//weibo.com/1712376800?refer_flag=1001030103_,汤水牧云,1712376800,//@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的,2019年11月23日 15:46,0,0,0,勒索病毒,
//weibo.com/3791735843?refer_flag=1001030103_,NI微笑shi很美,3791735843,//@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的,2019年11月23日 15:28,0,0,0,勒索病毒,
//weibo.com/103984?refer_flag=1001030103_,julyclyde,103984,//@李杰灵:折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的,2019年11月23日 15:20,0,0,0,勒索病毒,
//weibo.com/1964579082?refer_flag=1001030103_,爱谦贤,1964579082,//@李杰灵 :折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真,2019年11月23日 15:18,0,0,0,勒索病毒,
//weibo.com/1783497251?refer_flag=1001030103_,李杰灵,1783497251,折腾了三天，说下后续。我们邮箱联系了黑客，要价0.8个比特币，大概5万块左右。我们找了第三方解锁的人帮忙，报价4500块。折腾了好久最终还是失败了，目前我们打算重新建账，工作量很大，估计又得好多人折腾很多天。我们吸取教训，以后重要数据会备份到本地，大家也要注意这类病毒勒索，真的非常可恶。,2019年11月23日 15:09,1,1,3,勒索病毒,
//weibo.com/2073876800?refer_flag=1001030103_,简爱621,2073876800,#比特币勒索病毒# ～怀恋1123。 ​,2019年11月23日 13:59,0,0,0,勒索病毒,
//weibo.com/6112559040?refer_flag=1001030103_,惠威的粉丝,6112559040,【电脑报】两年前流行的勒索病毒软件曾通过系统漏洞大肆传播，给各行各业造成了严重损失。而今，该打的补丁 更新系统会卡顿还可能带毒，谨慎“点” O网页链接 ​,2019年11月23日 03:13,0,0,1,勒索病毒,
//weibo.com/2436298991?refer_flag=1001030103_,火绒安全实验室,2436298991,【火绒安全周报：勒索病毒伪装成微软更新 万智牌开发商致45万玩家数据泄露】 ​,2019年11月22日 17:23,4,3,1,勒索病毒,
//weibo.com/1699526244?refer_flag=1001030103_,Technology-Daren,1699526244,近日，360安全大脑国内首家发现一新增勒索病毒家族，并将其命名为chchbuy。经360安全大脑溯源分析发现，该勒索病毒主要通过爆破远程桌面的方式进行手动投毒，且感染一台机器后会通过端口扫描工具，在内网进行横向扩散，不幸中招恐威胁整个局域网安全，造成个人、企业难以估量的损失。目前已有 ​  展开全文c,2019年11月22日 16:51,0,0,1,勒索病毒,
//weibo.com/5926608783?refer_flag=1001030103_,安徽网警巡查执法,5926608783,#净网2019# 【宁国又一企业遭勒索病毒攻击，网警上门指导安全防范】2019年11月20日，宁国某企业财务软件服务器被勒索病毒攻击，财务报表数据库文件被加密，导致财务数据丢失，严重影响企业运转，经网警现场勘察，该服务器开启了3389远程端口，且服务器密码为4位数字简单密码，被黑客远程暴破入侵然后植 ​  展开全文c,2019年11月22日 16:41,0,0,1,勒索病毒,
//weibo.com/1869124117?refer_flag=1001030103_,胖牛势,1869124117,【FATF发布有关加密资产的倡议并制定了标准指南页面】金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗 ​  展开全文c,2019年11月22日 15:56,0,0,0,勒索病毒,
//weibo.com/6072765124?refer_flag=1001030103_,宣城同城,6072765124,#宣城身边事#  【宁国又一企业遭勒索病毒攻击，网警提醒加强服务器安全管理】2019年11月20日，宁国某企业财务软件服务器被勒索病毒攻击，财务报表数据库文件被加密，导致财务数据丢失，严重影响企业运转，经网警现场勘察，该服务器开启了3389远程端口，且服务器密码为4位数字简单密码，被黑客远程暴破 ​  展开全文c,2019年11月22日 15:06,0,0,0,勒索病毒,
//weibo.com/6098221534?refer_flag=1001030103_,芯盾时代,6098221534,#芯盾时代每日安全资讯#  201911221、国家网信办：不得利用网络安全威胁信息进行炒作或从事不正当竞争目前，网络安全产业迅猛发展，许多网络安全研究者和网络安全企业出于提高公民网络安全意识、交流网络安全技术、增强用户网络安全防范能力、促进网络安全产业发展等目的，积极向社会发布网络安全 ​  展开全文c,2019年11月22日 10:48,0,0,0,勒索病毒,
//weibo.com/7072825535?refer_flag=1001030103_,金融电子化融媒体,7072825535,网络安全威胁信息发布拟规定不得含有恶意程序的源代码和制作方法为有效应对网络安全威胁和风险，保障网络运行安全，国家互联网信息办公室20日就《网络安全威胁信息发布管理办法（征求意见稿）》公开征求社会意见，对发布网络安全威胁信息的行为作出规范。　征求意见稿明确，发布的网络安全威胁信息不 ​  展开全文c,2019年11月22日 10:12,0,0,1,勒索病毒,
//weibo.com/6915140991?refer_flag=1001030103_,天正世纪,6915140991,发布了头条文章：《盘点近几年勒索病毒使用过的工具和漏洞》  O盘点近几年勒索病毒使用过的工具和漏洞 ​,2019年11月22日 10:06,0,0,0,勒索病毒,
//weibo.com/2330783024?refer_flag=1001030103_,笑一妞妞儿,2330783024,"【《加勒比海盗5》全片被盗 迪士尼拒绝支付巨额赎金】由于比特币病毒勒索电脑，迪士尼将于5月26日上映的《加勒比海盗5:死无对证》被盗。黑客勒索巨额比特币,如果拒绝支付就先公开5分钟片段,然后每次公开20分钟片段.FBI说,真的支付赎金,有可能会让黑客养成这个恶性的 quot;产业链 quot;.（澎湃新闻）  ​  展开全文c",2019年11月22日 09:33,0,0,0,勒索病毒,
//weibo.com/5915866355?refer_flag=1001030103_,宣城网警巡查执法,5915866355,#净网2019# 【宁国又一企业遭勒索病毒攻击，网警提醒加强服务器安全管理】2019年11月20日，宁国某企业财务软件服务器被勒索病毒攻击，财务报表数据库文件被加密，导致财务数据丢失，严重影响企业运转，经网警现场勘察，该服务器开启了3389远程端口，且服务器密码为4位数字简单密码，被黑客远程暴破入侵 ​  展开全文c,2019年11月22日 08:24,5,1,0,勒索病毒,
//weibo.com/3096939771?refer_flag=1001030103_,好的区块链,3096939771,FATF发布有关加密资产的倡议并制定了标准指南页面金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗钱 ​  展开全文c,2019年11月22日 08:17,0,0,1,勒索病毒,
//weibo.com/2129635672?refer_flag=1001030103_,Sophos-让安全更简单,2129635672,防止勒索软件白皮书 - 阅读了解病毒攻击工作方式，研究阻止方法见招拆招，配置防火墙和网络以阻止勒索软件最佳方案。 先发制人拦截勒索软件 ​,2019年11月22日 07:56,4,3,2,勒索病毒,
//weibo.com/2126445115?refer_flag=1001030103_,璐璐谈币,2126445115,区块链比特币【FATF报告：应为数字资产服务商实施注册制度并进行相关监控】据官方消息，金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病 ​  展开全文c,2019年11月22日 00:05,0,3,5,勒索病毒,
//weibo.com/7087922442?refer_flag=1001030103_,比特盗,7087922442,区块链【FATF报告：应为数字资产服务商实施注册制度并进行相关监控】据官方消息，金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使 ​  展开全文c,2019年11月21日 22:15,0,0,1,勒索病毒,
//weibo.com/5678927999?refer_flag=1001030103_,智匠资产,5678927999,金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗钱、向交易所汇款、兑换法币等。同时FATF还介绍了其目 ​  展开全文c,2019年11月21日 22:06,1,1,1,勒索病毒,
//weibo.com/6034308139?refer_flag=1001030103_,比特币仙王,6034308139,比特币【FATF报告：应为数字资产服务商实施注册制度并进行相关监控】据官方消息，金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使 ​  展开全文c,2019年11月21日 21:08,0,0,3,勒索病毒,
//weibo.com/5744169692?refer_flag=1001030103_,用户6120677115,5744169692,据官方消息，金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑...O网页链接 ​,2019年11月21日 20:25,0,0,0,勒索病毒,
//weibo.com/1461045693?refer_flag=1001030103_,道法自然1971,1461045693,鼠标854 #每日一善#全球爆发大规模勒索病毒网上出的步骤太繁琐了，给大家演示一个简单可操作的，抓紧按照这个方法，把端口禁掉吧#每日一善##每日一善##阳光信用#。#每日一善##每日一善##阳光信用#L秒拍视频 ​,2019年11月21日 20:20,0,0,0,勒索病毒,
//weibo.com/3458288384?refer_flag=1001030103_,币圈大事件123,3458288384,【FATF发布有关加密资产的倡议并制定了标准指南页面】金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗 ​  展开全文c,2019年11月21日 20:14,0,0,0,勒索病毒,
//weibo.com/6313490869?refer_flag=1001030103_,币圈动态,6313490869,【FATF发布有关加密资产的倡议并制定了标准指南页面】金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗 ​  展开全文c,2019年11月21日 20:14,0,0,0,勒索病毒,
//weibo.com/5484769330?refer_flag=1001030103_,币圈白晓生,5484769330,【FATF发布有关加密资产的倡议并制定了标准指南页面】金融行动特别工作组（FATF）公布了关于（应对）虚拟资产的措施和方针报告，并且总结了其在加密资产方面做出的努力。FATF以勒索软件Wannacry为例，展示了如何利用虚拟货币进行犯罪，比如通过病毒侵入，要求使用比特币支付赎金、黑客通过钱包接收、洗 ​  展开全文c,2019年11月21日 20:14,0,0,0,勒索病毒,
//weibo.com/1704558113?refer_flag=1001030103_,知道创宇,1704558113,CrySiS勒索病毒，又称Dharma，首次出现是在2016年，它的一款最新的变种样本，加密后缀为java，通过RDP暴力破解的方式进入受害者服务器进行加密勒索，此勒索病毒加密算法采用AES+RSA方式进行加密，导致加密后的文件无法解密，近日国外安全研究人员发现这款勒索病毒的又一新型变种，与以往变种不一样，这 ​  展开全文c,2019年11月21日 18:38,0,0,1,勒索病毒,
//weibo.com/7074865112?refer_flag=1001030103_,秦·七七,7074865112,每周典型移动恶意APP安全监测报告—“Android勒索类病毒”（2019-11-11-2019-11-17）O每周典型移动恶意APP安全监测报告—“Android勒索类病毒”篇（2019-11-11-2019-11-17） ​,2019年11月21日 18:15,0,6,0,勒索病毒,
//weibo.com/2234967871?refer_flag=1001030103_,盛邦安全WebRAY,2234967871,发布了头条文章：《烽火三十六技丨盛邦安全医疗行业勒索病毒检测及防御解决方案》  O烽火三十六技丨盛邦安全医疗行业勒索病毒检测及防御解决方案 ​,2019年11月21日 17:26,0,0,0,勒索病毒,
//weibo.com/5917084974?refer_flag=1001030103_,云浮网警巡查执法,5917084974,国家互联网信息办公室发布《网络安全威胁信息发布管理办法（征求意见稿）》及答记者问为规范发布网络安全威胁信息的行为，有效应对网络安全威胁和风险，保障网络运行安全，依据《中华人民共和国网络安全法》等相关法律法规，国家互联网信息办公室会同公安部等有关部门起草了《网络安全威胁信息发布管 ​  展开全文c,2019年11月21日 16:42,0,0,2,勒索病毒,
//weibo.com/6066422776?refer_flag=1001030103_,航远-赵盼,6066422776,发表了博文《揭密无文件勒索病毒攻击，思考网络安全新威胁》在过去的几年时间里，无文件感染技术已经成为了终端安全新威胁，同时无文件技术也被广泛应用于各类APT攻击活动。可以预见，在未来基于无文件攻击的网络O揭密无文件勒索病毒攻击，思考网络安全新威胁 ​,2019年11月21日 16:00,0,0,0,勒索病毒,
//weibo.com/2436298991?refer_flag=1001030103_,火绒安全实验室,2436298991,【火绒企业版】新增“远程登录保护”功能（基于RDP协议），可以阻止陌生设备（包括但不限于电脑、手机、平板等）远程进入企业终端，有效阻止密码泄露以及弱口令暴破、撞库等常见黑客破解行为带来的危害，防止出现植入勒索病毒、盗取企业信息等黑客行为，保护企业终端安全。 O火绒产品公告——新增“远程登录保护”功能 阻止黑客远程控制 ​,2019年11月21日 14:41,1,1,2,勒索病毒,
